genero,grupo_etnico,nivel_educacao_pais,tipo_de_bolsa,fez_curso_preparatorio,pontuacao_matematica,pontuacao_leitura,pontuacao_escrita
mulher,grupo_C,ensino_fundamental,gratuita,N,54,61,58
mulher,grupo_C,ensino_superior_incompleto,padrao,N,57,57,57
mulher,grupo_D,ensino_superior_completo,padrao,S,54,61,66
homem,grupo_C,ensino_superior_completo,padrao,N,62,53,53
mulher,grupo_B,ensino_fundamental,padrao,S,81,92,87
mulher,grupo_E,ensino_medio,padrao,S,55,68,71
mulher,grupo_C,ensino_medio,padrao,N,58,66,62
homem,grupo_D,ensino_superior_continuado,gratuita,N,57,64,66
mulher,grupo_A,ensino_superior_completo,gratuita,S,58,74,74
homem,grupo_B,ensino_fundamental,padrao,N,68,66,60
mulher,grupo_B,ensino_superior_incompleto,padrao,N,77,83,78
homem,grupo_A,ensino_fundamental,gratuita,N,42,38,39
mulher,grupo_E,ensino_medio,padrao,N,48,50,47
mulher,grupo_D,ensino_superior_incompleto,padrao,N,81,78,76
homem,grupo_A,ensino_medio,gratuita,S,48,49,51
mulher,grupo_B,ensino_medio,padrao,N,63,71,65
mulher,grupo_B,ensino_superior_incompleto,gratuita,N,49,60,58
homem,grupo_C,ensino_superior_incompleto,gratuita,N,66,69,63
mulher,grupo_E,ensino_fundamental,gratuita,N,63,75,67
mulher,grupo_C,ensino_medio,padrao,N,46,65,59
homem,grupo_C,ensino_fundamental,padrao,N,67,61,58
mulher,grupo_D,ensino_superior_mestrado,padrao,N,72,76,74
homem,grupo_E,ensino_superior_continuado,gratuita,S,74,69,75
homem,grupo_D,ensino_superior_incompleto,padrao,N,64,51,61
homem,grupo_B,ensino_superior_continuado,gratuita,N,46,56,52
mulher,grupo_B,ensino_medio,padrao,S,80,100,97
mulher,grupo_B,ensino_medio,padrao,S,72,84,78
mulher,grupo_D,ensino_superior_incompleto,padrao,S,78,84,82
homem,grupo_C,ensino_superior_completo,padrao,N,60,61,57
mulher,grupo_C,ensino_fundamental,padrao,S,76,82,91
homem,grupo_B,ensino_medio,padrao,N,84,79,73
mulher,grupo_D,ensino_superior_mestrado,padrao,N,51,50,52
homem,grupo_C,ensino_superior_continuado,gratuita,S,68,77,74
mulher,grupo_C,ensino_fundamental,padrao,S,75,86,87
mulher,grupo_B,ensino_fundamental,padrao,N,69,79,78
homem,grupo_B,ensino_medio,gratuita,N,72,65,64
homem,grupo_B,ensino_superior_incompleto,padrao,N,59,53,49
homem,grupo_D,ensino_medio,gratuita,N,66,62,62
homem,grupo_A,ensino_medio,padrao,S,74,71,70
homem,grupo_D,ensino_superior_completo,padrao,S,59,61,66
homem,grupo_B,ensino_superior_mestrado,padrao,N,71,62,64
homem,grupo_D,ensino_superior_continuado,gratuita,N,84,74,75
mulher,grupo_D,ensino_superior_incompleto,gratuita,N,52,53,58
mulher,grupo_C,ensino_fundamental,gratuita,N,46,60,57
mulher,grupo_B,ensino_fundamental,padrao,N,48,63,60
homem,grupo_B,ensino_superior_continuado,gratuita,N,52,51,53
mulher,grupo_B,ensino_fundamental,padrao,N,66,76,78
homem,grupo_D,ensino_medio,padrao,N,67,62,67
homem,grupo_B,ensino_superior_incompleto,gratuita,N,61,56,57
mulher,grupo_E,ensino_medio,padrao,N,90,93,92
mulher,grupo_E,ensino_superior_completo,padrao,N,58,63,63
mulher,grupo_C,ensino_fundamental,gratuita,N,66,71,65
mulher,grupo_C,ensino_superior_incompleto,padrao,N,49,56,62
homem,grupo_D,ensino_superior_completo,padrao,S,64,69,66
homem,grupo_B,ensino_superior_continuado,padrao,S,63,58,54
homem,grupo_A,ensino_superior_incompleto,gratuita,N,69,70,64
mulher,grupo_C,ensino_superior_continuado,padrao,N,67,71,70
homem,grupo_D,ensino_superior_completo,padrao,N,79,67,67
mulher,grupo_E,ensino_fundamental,padrao,N,74,80,73
homem,grupo_C,ensino_superior_continuado,padrao,S,66,65,68
mulher,grupo_C,ensino_superior_completo,padrao,N,57,67,69
homem,grupo_C,ensino_superior_incompleto,gratuita,N,59,58,57
mulher,grupo_D,ensino_superior_completo,gratuita,S,41,55,58
mulher,grupo_C,ensino_superior_incompleto,padrao,N,62,73,71
homem,grupo_C,ensino_superior_continuado,gratuita,N,75,73,70
homem,grupo_E,ensino_superior_continuado,gratuita,N,70,64,58
homem,grupo_B,ensino_superior_mestrado,gratuita,N,61,56,62
homem,grupo_E,ensino_fundamental,padrao,N,87,75,68
mulher,grupo_D,ensino_medio,padrao,N,37,52,48
mulher,grupo_C,ensino_superior_incompleto,padrao,N,91,92,93
mulher,grupo_D,ensino_fundamental,gratuita,N,63,73,73
homem,grupo_C,ensino_fundamental,gratuita,N,67,64,55
homem,grupo_A,ensino_superior_completo,padrao,N,76,69,61
mulher,grupo_D,ensino_medio,gratuita,S,58,70,72
homem,grupo_E,ensino_superior_completo,padrao,N,82,74,70
mulher,grupo_E,ensino_superior_completo,padrao,N,100,93,95
homem,grupo_A,ensino_fundamental,padrao,S,39,35,38
homem,grupo_A,ensino_superior_continuado,padrao,N,77,61,57
mulher,grupo_B,ensino_superior_completo,gratuita,N,49,64,54
mulher,grupo_C,ensino_superior_completo,padrao,S,64,67,73
homem,grupo_E,ensino_superior_mestrado,padrao,N,90,75,74
mulher,grupo_C,ensino_medio,padrao,N,56,59,63
mulher,grupo_C,ensino_superior_continuado,padrao,N,73,88,82
mulher,grupo_D,ensino_superior_incompleto,padrao,S,54,76,82
mulher,grupo_C,ensino_superior_incompleto,padrao,N,62,69,66
mulher,grupo_A,ensino_superior_continuado,padrao,N,73,64,71
homem,grupo_C,ensino_superior_continuado,gratuita,N,64,60,57
homem,grupo_D,ensino_superior_completo,gratuita,N,71,65,68
homem,grupo_B,ensino_superior_incompleto,padrao,S,72,66,67
homem,grupo_C,ensino_superior_mestrado,gratuita,N,51,62,58
mulher,grupo_D,ensino_superior_incompleto,padrao,N,66,66,67
homem,grupo_B,ensino_superior_completo,padrao,N,79,69,70
mulher,grupo_C,ensino_superior_continuado,gratuita,N,53,68,69
mulher,grupo_B,ensino_superior_continuado,padrao,S,79,89,90
mulher,grupo_D,ensino_medio,gratuita,N,56,58,61
mulher,grupo_C,ensino_superior_completo,gratuita,N,33,58,51
mulher,grupo_D,ensino_medio,padrao,N,57,57,59
homem,grupo_D,ensino_superior_mestrado,padrao,N,58,52,56
mulher,grupo_B,ensino_superior_completo,padrao,N,73,79,83
homem,grupo_D,ensino_medio,padrao,S,79,74,72
mulher,grupo_E,ensino_fundamental,gratuita,S,49,63,59
mulher,grupo_D,ensino_superior_continuado,padrao,S,82,96,100
mulher,grupo_B,ensino_superior_continuado,padrao,N,80,89,88
homem,grupo_D,ensino_superior_completo,gratuita,N,90,83,80
homem,grupo_C,ensino_superior_completo,padrao,N,77,70,69
mulher,grupo_D,ensino_superior_continuado,padrao,S,53,69,76
homem,grupo_C,ensino_superior_completo,padrao,N,84,91,86
homem,grupo_B,ensino_superior_mestrado,gratuita,S,63,64,69
mulher,grupo_D,ensino_superior_incompleto,padrao,N,74,75,76
mulher,grupo_E,ensino_superior_mestrado,padrao,S,76,88,90
mulher,grupo_C,ensino_medio,padrao,N,79,90,84
homem,grupo_D,ensino_superior_continuado,padrao,N,75,64,67
mulher,grupo_B,ensino_superior_incompleto,gratuita,N,72,81,83
mulher,grupo_C,ensino_medio,padrao,N,49,61,54
mulher,grupo_E,ensino_medio,padrao,N,27,28,34
mulher,grupo_E,ensino_superior_completo,padrao,N,82,83,89
mulher,grupo_C,ensino_medio,padrao,N,71,75,70
mulher,grupo_E,ensino_superior_incompleto,gratuita,N,62,77,71
mulher,grupo_C,ensino_superior_completo,gratuita,N,61,77,74
homem,grupo_B,ensino_superior_continuado,padrao,N,87,76,79
mulher,grupo_C,ensino_superior_completo,gratuita,S,42,56,53
mulher,grupo_C,ensino_medio,padrao,N,55,69,68
mulher,grupo_C,ensino_superior_completo,gratuita,N,35,35,35
homem,grupo_D,ensino_superior_continuado,padrao,N,69,68,65
homem,grupo_B,ensino_superior_incompleto,padrao,N,62,55,52
homem,grupo_B,ensino_medio,padrao,N,65,48,46
homem,grupo_B,ensino_fundamental,gratuita,S,48,58,49
mulher,grupo_B,ensino_fundamental,padrao,N,49,52,47
homem,grupo_C,ensino_superior_incompleto,padrao,N,66,61,59
mulher,grupo_C,ensino_superior_mestrado,padrao,S,67,74,84
mulher,grupo_C,ensino_superior_incompleto,padrao,N,48,48,46
mulher,grupo_D,ensino_medio,padrao,N,70,67,66
homem,grupo_E,ensino_superior_completo,gratuita,S,62,53,54
homem,grupo_D,ensino_superior_completo,padrao,S,63,69,71
homem,grupo_E,ensino_superior_incompleto,padrao,N,64,62,61
mulher,grupo_C,ensino_medio,padrao,N,45,57,58
homem,grupo_E,ensino_fundamental,padrao,S,75,68,72
mulher,grupo_C,ensino_superior_mestrado,gratuita,N,56,64,56
mulher,grupo_E,ensino_medio,padrao,S,70,76,77
mulher,grupo_D,ensino_medio,padrao,N,52,64,62
homem,grupo_C,ensino_superior_continuado,padrao,N,92,88,89
homem,grupo_B,ensino_fundamental,padrao,N,67,57,52
homem,grupo_D,ensino_superior_mestrado,gratuita,N,66,53,60
homem,grupo_D,ensino_medio,padrao,N,91,87,90
mulher,grupo_D,ensino_superior_incompleto,gratuita,N,43,49,48
mulher,grupo_C,ensino_medio,padrao,N,85,96,92
homem,grupo_B,ensino_superior_incompleto,padrao,S,62,55,55
homem,grupo_C,ensino_fundamental,padrao,S,64,48,55
mulher,grupo_E,ensino_fundamental,padrao,N,62,78,70
mulher,grupo_C,ensino_superior_completo,gratuita,S,74,97,98
homem,grupo_A,ensino_superior_completo,padrao,S,76,73,76
homem,grupo_C,ensino_medio,gratuita,N,58,59,56
homem,grupo_E,ensino_medio,gratuita,N,76,69,65
mulher,grupo_C,ensino_medio,gratuita,N,51,63,54
mulher,grupo_C,ensino_medio,padrao,S,48,61,68
homem,grupo_C,ensino_superior_continuado,gratuita,S,53,65,58
homem,grupo_E,ensino_superior_completo,gratuita,S,92,89,87
homem,grupo_D,ensino_medio,gratuita,N,77,69,69
mulher,grupo_A,ensino_superior_completo,gratuita,N,61,65,69
mulher,grupo_C,ensino_medio,gratuita,N,60,61,66
mulher,grupo_B,ensino_superior_continuado,gratuita,N,71,77,80
homem,grupo_C,ensino_superior_completo,padrao,N,46,45,46
mulher,grupo_D,ensino_superior_mestrado,padrao,N,51,55,63
mulher,grupo_A,ensino_superior_continuado,padrao,S,59,69,69
homem,grupo_A,ensino_superior_incompleto,gratuita,N,59,66,57
homem,grupo_B,ensino_superior_continuado,gratuita,N,56,55,49
homem,grupo_C,ensino_superior_incompleto,gratuita,N,47,47,37
homem,grupo_C,ensino_medio,padrao,S,70,66,71
mulher,grupo_B,ensino_medio,gratuita,S,51,67,66
homem,grupo_C,ensino_superior_mestrado,padrao,S,78,71,71
homem,grupo_B,ensino_superior_continuado,padrao,S,78,80,79
mulher,grupo_E,ensino_superior_completo,gratuita,N,72,74,73
mulher,grupo_B,ensino_medio,padrao,N,68,85,81
homem,grupo_D,ensino_superior_completo,padrao,N,67,75,70
mulher,grupo_A,ensino_medio,padrao,N,58,73,68
homem,grupo_C,ensino_superior_completo,gratuita,S,85,91,88
homem,grupo_C,ensino_medio,gratuita,N,44,51,45
mulher,grupo_B,ensino_superior_completo,gratuita,N,68,61,66
homem,grupo_D,ensino_superior_mestrado,padrao,S,80,87,86
mulher,grupo_D,ensino_fundamental,gratuita,N,35,42,34
homem,grupo_C,ensino_medio,padrao,N,66,60,57
homem,grupo_E,ensino_medio,padrao,N,64,61,54
mulher,grupo_E,ensino_superior_mestrado,padrao,S,100,100,100
mulher,grupo_C,ensino_medio,padrao,N,39,38,34
mulher,grupo_C,ensino_fundamental,padrao,S,72,89,92
mulher,grupo_C,ensino_superior_completo,gratuita,N,51,73,61
mulher,grupo_E,ensino_superior_incompleto,padrao,N,65,83,78
mulher,grupo_B,ensino_fundamental,padrao,N,59,69,68
mulher,grupo_C,ensino_superior_incompleto,padrao,N,73,79,75
homem,grupo_A,ensino_superior_completo,padrao,N,78,71,69
mulher,grupo_C,ensino_medio,padrao,N,56,67,64
homem,grupo_B,ensino_superior_completo,padrao,N,83,76,74
homem,grupo_C,ensino_medio,gratuita,N,42,45,36
mulher,grupo_B,ensino_superior_incompleto,padrao,S,82,95,99
homem,grupo_B,ensino_medio,padrao,N,64,62,58
homem,grupo_D,ensino_fundamental,padrao,S,86,82,83
mulher,grupo_C,ensino_fundamental,padrao,S,72,85,82
homem,grupo_D,ensino_superior_incompleto,gratuita,N,58,63,60
mulher,grupo_B,ensino_fundamental,gratuita,N,44,63,61
mulher,grupo_B,ensino_medio,padrao,N,57,68,63
mulher,grupo_C,ensino_superior_incompleto,gratuita,N,44,64,56
homem,grupo_A,ensino_superior_incompleto,padrao,S,64,62,62
mulher,grupo_D,ensino_superior_incompleto,padrao,N,60,63,59
homem,grupo_B,ensino_fundamental,padrao,S,61,54,53
mulher,grupo_B,ensino_fundamental,padrao,S,58,71,63
mulher,grupo_B,ensino_superior_continuado,padrao,N,44,65,64
mulher,grupo_B,ensino_superior_continuado,padrao,S,69,80,82
homem,grupo_D,ensino_superior_incompleto,padrao,N,62,56,62
homem,grupo_E,ensino_medio,gratuita,N,64,53,49
homem,grupo_E,ensino_superior_completo,gratuita,S,52,45,48
homem,grupo_E,ensino_medio,padrao,N,57,58,51
homem,grupo_D,ensino_superior_completo,gratuita,N,54,56,54
homem,grupo_B,ensino_medio,padrao,N,53,50,41
mulher,grupo_A,ensino_superior_completo,padrao,N,60,69,66
mulher,grupo_A,ensino_fundamental,padrao,N,48,50,55
homem,grupo_D,ensino_superior_incompleto,gratuita,N,75,70,72
mulher,grupo_D,ensino_fundamental,gratuita,N,70,82,75
mulher,grupo_D,ensino_fundamental,gratuita,N,61,61,56
homem,grupo_C,ensino_superior_completo,padrao,N,63,59,57
homem,grupo_E,ensino_superior_mestrado,gratuita,N,79,71,70
homem,grupo_C,ensino_superior_completo,padrao,S,73,70,71
homem,grupo_A,ensino_superior_completo,padrao,S,80,74,69
mulher,grupo_D,ensino_medio,padrao,N,68,63,66
homem,grupo_B,ensino_superior_completo,gratuita,N,63,61,64
mulher,grupo_C,ensino_superior_completo,padrao,S,65,89,84
homem,grupo_C,ensino_superior_continuado,padrao,S,67,70,69
homem,grupo_C,ensino_medio,gratuita,N,63,66,64
homem,grupo_D,ensino_superior_completo,padrao,N,87,81,81
mulher,grupo_A,ensino_superior_completo,gratuita,N,34,52,44
mulher,grupo_E,ensino_fundamental,gratuita,S,55,70,66
homem,grupo_E,ensino_superior_completo,padrao,S,83,72,74
homem,grupo_B,ensino_medio,gratuita,N,50,60,52
homem,grupo_B,ensino_medio,gratuita,N,39,43,34
mulher,grupo_C,ensino_superior_completo,padrao,N,90,87,91
homem,grupo_D,ensino_fundamental,padrao,N,70,66,64
mulher,grupo_E,ensino_superior_continuado,padrao,N,82,82,84
mulher,grupo_D,ensino_superior_mestrado,padrao,N,76,86,86
mulher,grupo_C,ensino_superior_incompleto,gratuita,N,73,80,78
mulher,grupo_E,ensino_superior_incompleto,padrao,N,81,77,84
homem,grupo_B,ensino_medio,gratuita,S,41,38,47
mulher,grupo_C,ensino_superior_mestrado,padrao,N,75,75,76
homem,grupo_C,ensino_superior_completo,padrao,N,77,81,76
mulher,grupo_B,ensino_fundamental,padrao,N,66,72,72
homem,grupo_D,ensino_superior_continuado,gratuita,S,77,74,73
homem,grupo_C,ensino_medio,padrao,N,83,85,73
mulher,grupo_C,ensino_medio,gratuita,S,61,83,72
homem,grupo_C,ensino_fundamental,padrao,S,68,66,68
mulher,grupo_D,ensino_superior_incompleto,padrao,S,90,100,97
homem,grupo_C,ensino_superior_incompleto,padrao,N,72,74,73
homem,grupo_D,ensino_fundamental,gratuita,S,77,71,69
homem,grupo_A,ensino_superior_continuado,gratuita,N,74,65,66
mulher,grupo_C,ensino_superior_incompleto,padrao,N,77,87,79
homem,grupo_C,ensino_superior_continuado,padrao,S,87,73,70
mulher,grupo_D,ensino_superior_continuado,padrao,N,59,60,65
homem,grupo_C,ensino_superior_mestrado,padrao,N,64,72,67
mulher,grupo_D,ensino_medio,padrao,N,66,73,76
mulher,grupo_C,ensino_medio,padrao,S,60,80,76
mulher,grupo_C,ensino_superior_continuado,gratuita,N,62,80,77
homem,grupo_B,ensino_medio,gratuita,N,41,52,44
homem,grupo_D,ensino_superior_completo,padrao,N,93,91,88
mulher,grupo_D,ensino_superior_continuado,padrao,S,100,100,100
homem,grupo_C,ensino_superior_completo,gratuita,N,58,61,55
homem,grupo_D,ensino_superior_completo,padrao,N,60,60,62
homem,grupo_D,ensino_fundamental,padrao,N,71,76,75
mulher,grupo_B,ensino_fundamental,gratuita,N,23,39,35
homem,grupo_C,ensino_superior_incompleto,gratuita,N,68,59,60
mulher,grupo_A,ensino_medio,padrao,N,45,59,55
mulher,grupo_E,ensino_superior_completo,padrao,N,53,53,55
homem,grupo_E,ensino_superior_incompleto,gratuita,S,78,67,57
homem,grupo_D,ensino_superior_completo,padrao,S,86,90,87
homem,grupo_A,ensino_fundamental,padrao,S,91,83,84
homem,grupo_A,ensino_superior_incompleto,gratuita,S,55,57,54
homem,grupo_E,ensino_superior_completo,gratuita,N,60,53,56
mulher,grupo_B,ensino_medio,gratuita,N,64,79,73
homem,grupo_D,ensino_superior_completo,gratuita,N,62,53,55
mulher,grupo_A,ensino_superior_completo,gratuita,N,51,67,66
homem,grupo_B,ensino_fundamental,gratuita,S,53,53,57
mulher,grupo_A,ensino_superior_completo,padrao,N,69,79,73
homem,grupo_A,ensino_superior_completo,padrao,S,88,84,78
mulher,grupo_B,ensino_medio,padrao,S,72,87,89
mulher,grupo_A,ensino_fundamental,padrao,S,76,81,86
mulher,grupo_D,ensino_superior_incompleto,padrao,N,80,89,94
mulher,grupo_A,ensino_superior_completo,gratuita,S,62,88,89
homem,grupo_A,ensino_superior_completo,padrao,N,68,67,62
mulher,grupo_C,ensino_superior_continuado,padrao,N,65,69,69
homem,grupo_D,ensino_superior_incompleto,padrao,N,46,41,36
homem,grupo_D,ensino_superior_completo,padrao,N,68,68,66
homem,grupo_B,ensino_superior_incompleto,padrao,N,56,53,42
mulher,grupo_E,ensino_fundamental,gratuita,N,31,49,52
homem,grupo_C,ensino_fundamental,padrao,N,62,51,51
homem,grupo_C,ensino_superior_incompleto,padrao,N,70,72,70
mulher,grupo_B,ensino_superior_continuado,padrao,S,59,63,67
mulher,grupo_D,ensino_fundamental,padrao,N,57,70,66
homem,grupo_B,ensino_medio,padrao,N,49,49,40
mulher,grupo_E,ensino_superior_completo,padrao,N,73,81,75
mulher,grupo_D,ensino_superior_completo,gratuita,N,45,60,58
homem,grupo_D,ensino_fundamental,gratuita,S,53,49,55
mulher,grupo_C,ensino_medio,padrao,N,47,59,59
homem,grupo_C,ensino_medio,gratuita,S,64,64,54
mulher,grupo_B,ensino_superior_incompleto,padrao,S,89,100,100
homem,grupo_D,ensino_superior_completo,gratuita,N,77,77,74
mulher,grupo_C,ensino_superior_incompleto,gratuita,N,48,61,55
homem,grupo_D,ensino_medio,gratuita,N,42,43,46
homem,grupo_E,ensino_superior_continuado,padrao,S,86,74,77
mulher,grupo_D,ensino_fundamental,padrao,N,68,84,80
homem,grupo_E,ensino_medio,padrao,N,89,70,66
mulher,grupo_B,ensino_fundamental,gratuita,N,42,62,49
homem,grupo_B,ensino_superior_completo,padrao,N,85,84,81
mulher,grupo_E,ensino_superior_continuado,padrao,N,83,88,83
homem,grupo_A,ensino_superior_continuado,gratuita,N,73,80,78
mulher,grupo_B,ensino_superior_incompleto,padrao,N,63,76,71
mulher,grupo_A,ensino_superior_continuado,gratuita,N,41,50,45
mulher,grupo_C,ensino_superior_incompleto,gratuita,S,33,50,52
mulher,grupo_B,ensino_superior_continuado,gratuita,N,34,42,48
homem,grupo_C,ensino_superior_incompleto,padrao,N,48,42,36
mulher,grupo_C,ensino_fundamental,gratuita,N,49,66,57
mulher,grupo_C,ensino_superior_incompleto,padrao,N,59,63,63
mulher,grupo_C,ensino_medio,padrao,N,70,71,66
homem,grupo_D,ensino_superior_incompleto,padrao,S,67,66,70
mulher,grupo_C,ensino_superior_incompleto,gratuita,N,49,63,63
homem,grupo_E,ensino_fundamental,padrao,N,70,68,59
homem,grupo_B,ensino_medio,padrao,N,64,53,48
mulher,grupo_A,ensino_fundamental,padrao,S,59,66,68
homem,grupo_E,ensino_fundamental,gratuita,S,52,55,52
homem,grupo_B,ensino_fundamental,gratuita,N,79,78,72
mulher,grupo_C,ensino_superior_incompleto,padrao,N,62,69,62
homem,grupo_D,ensino_medio,padrao,N,62,55,59
mulher,grupo_B,ensino_fundamental,padrao,N,76,77,79
homem,grupo_D,ensino_fundamental,padrao,N,77,78,69
mulher,grupo_D,ensino_superior_incompleto,gratuita,S,72,83,91
mulher,grupo_D,ensino_superior_incompleto,gratuita,N,43,47,48
homem,grupo_C,ensino_superior_completo,gratuita,S,52,53,58
mulher,grupo_D,ensino_superior_mestrado,padrao,S,73,81,87
mulher,grupo_E,ensino_superior_continuado,gratuita,S,78,86,89
homem,grupo_C,ensino_fundamental,padrao,S,59,53,59
mulher,grupo_B,ensino_fundamental,gratuita,S,33,52,54
homem,grupo_C,ensino_superior_completo,padrao,N,73,80,74
homem,grupo_D,ensino_superior_completo,gratuita,N,45,47,42
mulher,grupo_C,ensino_superior_incompleto,padrao,N,54,60,54
mulher,grupo_C,ensino_superior_mestrado,padrao,N,81,86,78
homem,grupo_E,ensino_medio,gratuita,N,51,57,54
mulher,grupo_B,ensino_superior_completo,padrao,N,81,91,94
homem,grupo_A,ensino_medio,padrao,S,49,49,45
homem,grupo_C,ensino_superior_incompleto,padrao,N,82,78,78
homem,grupo_A,ensino_superior_mestrado,gratuita,N,40,52,42
homem,grupo_D,ensino_fundamental,padrao,N,94,92,85
mulher,grupo_D,ensino_superior_continuado,padrao,N,79,90,94
mulher,grupo_C,ensino_superior_completo,padrao,S,85,100,100
mulher,grupo_B,ensino_fundamental,padrao,N,59,70,66
mulher,grupo_D,ensino_fundamental,padrao,N,66,79,75
mulher,grupo_E,ensino_superior_continuado,padrao,S,76,81,82
mulher,grupo_B,ensino_superior_incompleto,gratuita,N,41,50,48
homem,grupo_C,ensino_fundamental,padrao,S,80,72,67
mulher,grupo_C,ensino_superior_continuado,padrao,S,76,93,95
mulher,grupo_B,ensino_fundamental,padrao,S,83,96,90
homem,grupo_D,ensino_fundamental,gratuita,N,41,33,32
mulher,grupo_D,ensino_medio,padrao,S,62,75,74
mulher,grupo_C,ensino_fundamental,gratuita,N,55,56,60
homem,grupo_C,ensino_medio,padrao,N,72,68,65
mulher,grupo_C,ensino_medio,gratuita,N,57,68,64
homem,grupo_C,ensino_medio,padrao,N,65,70,64
homem,grupo_B,ensino_superior_completo,padrao,N,71,58,63
mulher,grupo_C,ensino_superior_mestrado,gratuita,N,71,83,71
homem,grupo_E,ensino_superior_completo,padrao,N,85,65,69
homem,grupo_C,ensino_superior_mestrado,padrao,N,72,68,63
mulher,grupo_C,ensino_medio,padrao,N,57,68,69
homem,grupo_B,ensino_superior_incompleto,gratuita,N,38,39,37
homem,grupo_C,ensino_superior_incompleto,padrao,N,72,75,71
mulher,grupo_E,ensino_medio,padrao,S,66,78,78
homem,grupo_E,ensino_medio,padrao,N,89,81,71
homem,grupo_D,ensino_superior_incompleto,padrao,N,85,76,80
homem,grupo_B,ensino_superior_mestrado,padrao,S,88,84,83
mulher,grupo_B,ensino_superior_completo,gratuita,N,27,51,42
mulher,grupo_B,ensino_superior_completo,gratuita,N,57,68,70
homem,grupo_D,ensino_fundamental,padrao,S,83,81,76
mulher,grupo_B,ensino_superior_completo,gratuita,N,60,68,65
